train_acc,train_loss,val_acc,val_loss
0.026863157894736842,4.447751,0.042800000000000005,4.2799063
0.039684210526315794,4.218801,0.054000000000000006,4.1077223
0.05366315789473684,4.0978084,0.05080000000000001,4.2890916
0.06341052631578947,4.007901,0.08280000000000001,3.9056466
0.07875789473684211,3.9364038,0.0596,4.22661
0.08905263157894738,3.8651493,0.0924,3.8436048
0.0998526315789474,3.7947738,0.114,3.6888518
0.11185263157894737,3.7277052,0.098,3.849131
0.12397894736842105,3.665896,0.1364,3.5666132
0.13496842105263157,3.5945263,0.1364,3.5848494
0.14292631578947368,3.5412672,0.13440000000000002,3.6621537
0.15661052631578948,3.4704568,0.17519999999999997,3.337701
0.16720000000000002,3.4123256,0.17400000000000002,3.3970318
0.17787368421052632,3.361464,0.16079999999999997,3.4039764
0.1876421052631579,3.2857695,0.20680000000000004,3.169819
0.19726315789473683,3.2297533,0.18919999999999998,3.2867174
0.2086947368421053,3.1712165,0.23240000000000002,3.0640717
0.22267368421052633,3.1021905,0.2348,3.0173423
0.22829473684210524,3.0629134,0.204,3.1993113
0.2393263157894737,3.0022745,0.2556,2.9085991
0.24764210526315789,2.9508758,0.242,3.0438004
0.2560631578947369,2.91951,0.26,2.9325354
0.26492631578947373,2.8666825,0.298,2.7801833
0.27675789473684204,2.8230474,0.24280000000000002,2.9603455
0.28250526315789476,2.78394,0.28800000000000003,2.7550933
0.29597894736842106,2.732844,0.2888,2.7534342
0.2990526315789474,2.7107685,0.26,2.918299
0.30774736842105266,2.6676724,0.32959999999999995,2.6009214
0.31458947368421053,2.627897,0.3148,2.6839113
0.3187578947368421,2.6133049,0.3108,2.7212048
0.32633684210526315,2.5698638,0.3328,2.521112
0.33229473684210525,2.5461252,0.31679999999999997,2.6943634
0.3351368421052632,2.5225544,0.33840000000000003,2.4905787
0.3439157894736842,2.4848118,0.36040000000000005,2.4412713
0.3475368421052632,2.468275,0.3084,2.6129236
0.35378947368421054,2.4381847,0.35919999999999996,2.4191535
0.36082105263157893,2.4109561,0.3136,2.6729212
0.3632842105263158,2.3952637,0.3384,2.5697174
0.37267368421052627,2.3543055,0.38160000000000005,2.3235328
0.3742736842105263,2.3396263,0.3236,2.653981
0.37981052631578954,2.3240764,0.37560000000000004,2.3459046
0.3886526315789474,2.2843652,0.38079999999999997,2.3530319
0.38623157894736837,2.2919502,0.3604,2.4078264
0.3977052631578948,2.2499943,0.4,2.2396286
0.3994947368421053,2.2243261,0.38799999999999996,2.2879815
0.40172631578947365,2.2252026,0.3636,2.4101777
0.40810526315789475,2.187338,0.41879999999999995,2.198048
0.40898947368421057,2.1809874,0.37400000000000005,2.38751
0.4093263157894737,2.169057,0.4132,2.2200093
0.4168631578947369,2.1373239,0.4164,2.185728
0.41648421052631573,2.1381018,0.34759999999999996,2.5791144
0.4247578947368421,2.1128733,0.4188,2.1573794
0.4320421052631579,2.0878086,0.39080000000000004,2.2779064
0.42772631578947373,2.095208,0.38120000000000004,2.3451242
0.4361684210526316,2.0598083,0.4215999999999999,2.1270113
0.4377052631578947,2.0567286,0.3667999999999999,2.3662903
0.43920000000000003,2.0471873,0.42400000000000004,2.1390939
0.44570526315789477,2.0170603,0.4272000000000001,2.1101577
0.4495789473684211,2.0071003,0.3436,2.6244714
0.44926315789473686,1.9983404,0.43079999999999996,2.088953
0.4577263157894737,1.9751388,0.3992,2.1851978
0.4542526315789474,1.9781101,0.40720000000000006,2.2310212
0.46374736842105263,1.9492997,0.44880000000000003,2.03531
0.4613052631578948,1.9429781,0.3896,2.2999184
0.4666947368421053,1.93395,0.4292000000000001,2.093145
0.4697263157894737,1.9137855,0.43560000000000004,2.0667245
0.47178947368421054,1.9099354,0.40840000000000004,2.271173
0.47433684210526317,1.8874323,0.4476,2.0072775
0.47774736842105264,1.8848776,0.43440000000000006,2.060325
0.4769684210526316,1.8812256,0.42480000000000007,2.1481342
0.4822526315789474,1.8561107,0.45640000000000003,1.9551467
0.4830105263157895,1.8537956,0.396,2.3060741
0.48452631578947364,1.8486183,0.45840000000000003,1.9845968
0.49307368421052633,1.8138207,0.45159999999999995,1.999941
0.49242105263157904,1.8184028,0.4224,2.1351118
0.4938736842105263,1.8131311,0.45480000000000004,1.9722329
0.4984,1.7980901,0.42519999999999997,2.1414716
0.49842105263157893,1.7989188,0.4504000000000001,2.0405293
0.5036842105263157,1.7712014,0.4728,1.9252803
0.5045052631578948,1.774264,0.402,2.2412467
0.5065894736842105,1.7694046,0.4568,1.9729229
0.5087578947368421,1.7526431,0.46919999999999995,1.954203
0.5074315789473685,1.7586845,0.426,2.154892
0.5088,1.7403694,0.47839999999999994,1.914076
0.5169684210526316,1.7215887,0.44760000000000005,2.0839694
0.5117684210526315,1.7308822,0.44160000000000005,2.0946188
0.5210947368421053,1.7043464,0.48800000000000004,1.8917428
0.5215368421052632,1.7039224,0.42839999999999995,2.148107
0.5218736842105263,1.6992046,0.46279999999999993,1.9500504
0.5257894736842105,1.6769036,0.4868,1.8904212
0.5239789473684211,1.6891527,0.43839999999999996,2.0943637
0.5266947368421053,1.6620611,0.4824,1.8836257
0.5311368421052632,1.65355,0.43920000000000003,2.0984137
0.5280631578947368,1.6706887,0.4508,2.0389886
0.5359368421052632,1.6442388,0.486,1.865858
0.5372421052631579,1.6374248,0.45399999999999996,2.0474586
0.532821052631579,1.6407167,0.48839999999999995,1.885297
0.5382736842105263,1.62224,0.474,1.9151121
0.5394315789473685,1.6214355,0.41960000000000003,2.2913828
0.5407368421052632,1.6176982,0.49279999999999996,1.8629581
