train_acc,train_loss,val_acc,val_loss
0.03309473684210527,4.372939,0.055600000000000004,4.1446548
0.057094736842105274,4.0881796,0.0724,3.9740646
0.07701052631578949,3.9184196,0.06520000000000001,4.027099
0.10298947368421055,3.7507904,0.136,3.5611885
0.13654736842105267,3.5738075,0.1388,3.5282373
0.16509473684210527,3.4219325,0.1732,3.31602
0.194,3.2529764,0.2224,3.0934167
0.2176,3.1051772,0.2112,3.2017941
0.24646315789473686,2.9698248,0.2704,2.8741987
0.26949473684210523,2.8325663,0.2952,2.7183218
0.2881894736842105,2.7383108,0.2692,2.7920651
0.3105684210526316,2.6246657,0.33799999999999997,2.520182
0.3298315789473685,2.541442,0.33039999999999997,2.5365868
0.3453263157894737,2.4692822,0.32880000000000004,2.515802
0.3652421052631579,2.3789022,0.3768,2.3043306
0.37551578947368425,2.3258154,0.33039999999999997,2.4646947
0.38709473684210527,2.269594,0.39399999999999996,2.2096097
0.40381052631578945,2.2009082,0.384,2.2234337
0.4127578947368421,2.1528616,0.3576,2.4076843
0.42448421052631585,2.0979555,0.4195999999999999,2.1015878
0.43473684210526314,2.0545278,0.3972,2.2092338
0.44048421052631576,2.0303419,0.3912,2.2222145
0.45646315789473685,1.9673153,0.4448,1.9698099
0.4601684210526316,1.9508381,0.3896,2.2703664
0.4696,1.9104561,0.4464,1.9776909
0.48031578947368414,1.8651582,0.45520000000000005,1.9267263
0.4826947368421053,1.8508235,0.4144,2.109878
0.4916,1.8108951,0.4684,1.8692415
0.5013263157894737,1.7819755,0.44520000000000004,1.9984399
0.5022947368421053,1.772653,0.4556,1.9733919
0.5157052631578947,1.7193439,0.4808,1.7881511
0.5174736842105263,1.7016243,0.4231999999999999,2.101779
0.5248,1.6845994,0.4888,1.7924204
0.5332842105263158,1.6497444,0.4875999999999999,1.7864585
0.5356210526315789,1.6411529,0.44160000000000005,2.0109525
0.5427578947368421,1.6136752,0.5008,1.7303025
0.5460631578947368,1.5879849,0.4736000000000001,1.8565487
0.5478315789473684,1.587388,0.48719999999999997,1.8017191
0.5576631578947369,1.5474985,0.5216000000000001,1.6727825
0.5600842105263157,1.5350307,0.442,2.0623238
0.5641473684210527,1.5221181,0.5208,1.7294812
0.5708842105263158,1.489427,0.528,1.6853819
0.5722947368421053,1.4906256,0.4732,1.9198934
0.579557894736842,1.4653149,0.5344,1.6279173
0.5844421052631579,1.4467722,0.49439999999999995,1.8388476
0.5820631578947368,1.4441242,0.52,1.7167205
0.5908631578947368,1.4171122,0.5432000000000001,1.6115078
0.5954736842105263,1.4013569,0.4788,1.9651216
0.5941473684210525,1.4011507,0.5312,1.638896
0.6025473684210527,1.3685668,0.5404000000000001,1.6251508
0.6018947368421054,1.3762984,0.5144000000000001,1.7572633
0.6096631578947369,1.3448683,0.5508,1.5943173
0.6133052631578948,1.3313402,0.522,1.7436954
0.6105894736842105,1.3378546,0.5236000000000001,1.7395158
0.6184842105263157,1.3040756,0.5563999999999999,1.5892501
0.6218315789473684,1.2994398,0.496,1.80558
0.6198736842105264,1.2968279,0.5588000000000001,1.6233934
0.6282526315789474,1.269592,0.5551999999999999,1.5867616
0.6242105263157894,1.2780602,0.5052,1.8358126
0.630042105263158,1.260727,0.5668,1.5706275
0.6338947368421053,1.2443849,0.5424,1.7146668
0.634021052631579,1.2419105,0.5408,1.7107446
0.6406947368421053,1.2225308,0.56,1.5633078
0.6432421052631578,1.2178442,0.5264000000000001,1.7652714
0.6434736842105263,1.2120793,0.5576,1.5929092
0.6500421052631579,1.1842861,0.5672,1.5768325
0.6441473684210527,1.1976734,0.5316,1.7844685
0.6485263157894737,1.1855602,0.5724,1.5657587
0.6566315789473683,1.1528901,0.5472,1.7271702
0.6538315789473685,1.1686968,0.5536,1.6528708
0.6621263157894737,1.14304,0.5751999999999999,1.5312126
0.6605263157894737,1.1370538,0.5204000000000001,1.8483702
0.6605473684210527,1.1413664,0.562,1.5956292
0.6687368421052631,1.1134019,0.5703999999999999,1.5771893
0.6645263157894736,1.1268817,0.5296,1.8284606
0.6701894736842106,1.1033229,0.5728,1.5667601
0.6723368421052632,1.1001428,0.5476,1.6970325
0.6691368421052633,1.1066101,0.5448000000000001,1.7312845
0.6794526315789474,1.0755126,0.5855999999999999,1.54724
0.6767578947368422,1.0832509,0.5264,1.9011979
0.6765263157894738,1.0793147,0.5680000000000001,1.6185826
0.6832210526315788,1.0617366,0.5691999999999999,1.574793
0.6830105263157894,1.0616168,0.5204,1.8482196
0.6868,1.0467616,0.5788,1.5516189
0.6890105263157894,1.0380306,0.5512,1.7457455
0.688,1.0398289,0.5624,1.6886901
0.6944842105263158,1.0224414,0.5820000000000001,1.5340948
0.6916842105263157,1.0204593,0.5332,1.8531554
0.6916631578947368,1.0212338,0.5704,1.5867554
0.6949473684210526,1.0077263,0.5711999999999999,1.6008704
0.6942105263157895,1.0146017,0.5368,1.8076004
0.6989263157894737,0.99517,0.5788,1.5663953
0.7046947368421053,0.98126704,0.5616,1.7355108
0.7021263157894737,0.99570876,0.5504,1.7428616
0.7033894736842106,0.97511566,0.5792,1.5800071
0.7061263157894736,0.9676723,0.5516,1.7531154
0.7025684210526314,0.9753813,0.5744,1.6446698
0.712,0.9507648,0.5771999999999999,1.614644
0.7069894736842105,0.965075,0.546,1.8489648
0.7117894736842105,0.947881,0.5844,1.5977229
