train_acc,train_loss,val_acc,val_loss
0.018210526315789472,4.4547668,0.022000000000000002,4.271094
0.02505263157894737,4.2677765,0.0288,4.1689262
0.040421052631578955,4.149792,0.0544,4.0888386
0.06496842105263158,3.9954774,0.07919999999999999,3.8663883
0.08526315789473686,3.862717,0.09880000000000001,3.7859337
0.10909473684210526,3.7432337,0.11319999999999998,3.6681888
0.13370526315789474,3.598007,0.15760000000000002,3.503416
0.14917894736842108,3.4807305,0.154,3.4784074
0.1728,3.3353066,0.18520000000000003,3.3001215
0.19976842105263157,3.1790206,0.2132,3.1238697
0.21966315789473684,3.0836785,0.2216,3.0815241
0.24456842105263157,2.9516926,0.26080000000000003,2.8933985
0.26101052631578947,2.8723664,0.24760000000000001,2.9641933
0.2724,2.8242903,0.2644,2.8527427
0.29170526315789475,2.7235594,0.30479999999999996,2.7041814
0.30008421052631584,2.6749165,0.2864,2.7776072
0.31338947368421055,2.6201568,0.3144,2.6352453
0.3277473684210526,2.541855,0.3208,2.6192038
0.3349052631578947,2.5085194,0.3184,2.6066332
0.3488421052631579,2.4434807,0.34600000000000003,2.4486387
0.3601263157894737,2.4026675,0.34119999999999995,2.5148864
0.36431578947368415,2.386646,0.34600000000000003,2.4751687
0.37747368421052635,2.3179872,0.3731999999999999,2.3668814
0.3818736842105263,2.2858055,0.33760000000000007,2.5294366
0.39086315789473686,2.2597454,0.3736,2.3485055
0.4012842105263158,2.2089367,0.3836,2.3411727
0.4042947368421053,2.2002764,0.3712,2.4042299
0.41677894736842114,2.1617444,0.4036,2.2445176
0.42191578947368424,2.1192489,0.38439999999999996,2.3346283
0.42494736842105263,2.1105883,0.392,2.2915585
0.43707368421052634,2.059226,0.412,2.1795444
0.4379157894736842,2.0596268,0.3712,2.4140432
0.4400210526315789,2.0461538,0.4116,2.1788418
0.4538947368421053,1.9895512,0.4212,2.211992
0.45174736842105273,1.997761,0.39840000000000003,2.2966256
0.45930526315789477,1.9633949,0.4376,2.125417
0.4622315789473685,1.9353702,0.41879999999999995,2.1884868
0.4642315789473684,1.9464716,0.4059999999999999,2.2464836
0.4758526315789473,1.8928608,0.4412,2.0886276
0.4774736842105263,1.8806827,0.42639999999999995,2.2129993
0.47776842105263156,1.8788613,0.44880000000000003,2.105339
0.48964210526315793,1.838787,0.4464,2.1142519
0.4911368421052632,1.8379815,0.43360000000000004,2.1321185
0.4927157894736843,1.814646,0.4563999999999999,2.022597
0.5007368421052633,1.7903821,0.4256,2.2318766
0.49871578947368417,1.7980278,0.456,2.0977242
0.508,1.7575203,0.46879999999999994,2.0283897
0.505157894736842,1.7628835,0.43520000000000003,2.1857195
0.5055157894736843,1.7574594,0.4628,2.0294242
0.5178105263157895,1.7185415,0.47239999999999993,2.0125844
0.5166526315789475,1.7284751,0.44360000000000005,2.094246
0.5199789473684211,1.6983905,0.4687999999999999,2.0044158
0.5261052631578947,1.6847756,0.44239999999999996,2.1701696
0.5217894736842105,1.6997447,0.4644,2.0514274
0.5300842105263158,1.6680675,0.48480000000000006,1.9691538
0.5317684210526316,1.668607,0.4424,2.2023406
0.5315578947368421,1.6620467,0.4868,1.9842399
0.5397473684210526,1.6302285,0.48479999999999995,1.95932
0.5363368421052631,1.6451892,0.46,2.0427694
0.5429473684210526,1.6203024,0.48680000000000007,1.9435554
0.5448,1.6066828,0.4576,2.117691
0.5438947368421053,1.6124192,0.468,2.0594153
0.5509473684210527,1.5890242,0.48960000000000004,1.9178901
0.5525894736842104,1.5854695,0.48119999999999996,2.0139542
0.5481473684210526,1.5873654,0.4788,1.9712653
0.5588842105263158,1.5543177,0.4916,1.9529494
0.5506526315789474,1.5776265,0.45160000000000006,2.0725513
0.558757894736842,1.5563933,0.5047999999999999,1.8998423
0.5648631578947368,1.5256662,0.4759999999999999,2.0101752
0.5581473684210526,1.548323,0.4776,1.9505668
0.5680000000000001,1.521942,0.504,1.894123
0.5629052631578947,1.5334632,0.46520000000000006,2.0872364
0.5647157894736841,1.528293,0.4832000000000001,1.90069
0.5707578947368421,1.4953369,0.4972,1.9594208
0.5667789473684212,1.5182992,0.4704,2.0306964
0.5728631578947369,1.4928917,0.5092,1.8560894
0.5758105263157894,1.4759648,0.4816,2.0301278
0.5666105263157895,1.5113603,0.4888,1.9381125
0.5769473684210525,1.476156,0.5096,1.8486203
0.5782947368421053,1.4736828,0.48119999999999996,1.942567
0.5782736842105262,1.4649266,0.49919999999999987,1.9037867
0.5826947368421052,1.4501994,0.4968,1.9179536
0.5822736842105264,1.4628215,0.47240000000000004,2.02721
0.584757894736842,1.4443895,0.512,1.8880529
0.5897894736842105,1.436214,0.48519999999999996,1.9727689
0.5846736842105263,1.4414423,0.49200000000000005,1.9390233
0.5938947368421054,1.4138318,0.5188,1.8505162
0.5897052631578947,1.4259576,0.48839999999999995,1.938438
0.5895789473684211,1.4302398,0.5056,1.9002093
0.5963578947368421,1.4026874,0.5004,1.9391922
0.5878947368421052,1.4283247,0.46759999999999996,2.0384133
0.5949684210526316,1.398809,0.5132,1.8690293
0.5975578947368422,1.3940426,0.5012000000000001,1.8784037
0.5947368421052631,1.4078616,0.488,1.9285483
0.6003368421052631,1.3853631,0.5156000000000001,1.827172
0.5971157894736842,1.3898635,0.47119999999999995,2.036439
0.600421052631579,1.3932967,0.5136,1.8535142
0.6048631578947369,1.3695247,0.5124,1.8512535
0.6021473684210525,1.3838944,0.49560000000000004,1.9557043
0.6023157894736842,1.377082,0.512,1.8711892
